id, typeofday, day, hour, temperature, client
6055,0,0,13,1.533333333333335,64
6056,0,0,14,0.950000000000002,60
6057,0,0,15,0.36666666666666803,28
6058,0,0,16,-0.2166666666666659,29
6059,0,0,17,-0.7999999999999989,17
6060,0,0,18,-1.3833333333333324,60
6061,0,0,19,-1.966666666666666,65
6062,0,0,20,-2.5499999999999994,79
6063,0,0,21,-3.133333333333333,61
6064,0,0,22,-3.7166666666666663,65
6065,0,0,23,-4.3,32
6066,0,1,0,26.3,20
6067,0,1,1,26.883333333333333,28
6068,0,1,2,27.466666666666665,21
6069,0,1,3,28.049999999999997,17
6070,0,1,4,28.63333333333333,11
6071,0,1,5,29.21666666666666,16
6072,0,1,6,29.799999999999994,6
6073,0,1,7,30.383333333333326,8
6074,0,1,8,30.966666666666658,16
6075,0,1,9,31.54999999999999,14
6076,0,1,10,32.133333333333326,9
6077,0,1,11,32.716666666666654,52
6078,0,1,12,32.716666666666654,49
6079,0,1,13,32.133333333333326,54
6080,0,1,14,31.54999999999999,52
6081,0,1,15,30.966666666666658,8
6082,0,1,16,30.383333333333326,5
6083,0,1,17,29.799999999999994,13
6084,0,1,18,29.21666666666666,54
6085,0,1,19,28.63333333333333,51
6086,0,1,20,28.049999999999997,58
6087,0,1,21,27.466666666666665,78
6088,0,1,22,26.883333333333333,75
6089,0,1,23,26.3,33
6090,0,2,0,15.5,62
6091,0,2,1,16.083333333333332,50
6092,0,2,2,16.666666666666664,51
6093,0,2,3,17.249999999999996,51
6094,0,2,4,17.83333333333333,60
6095,0,2,5,18.41666666666666,64
6096,0,2,6,18.999999999999993,52
6097,0,2,7,19.583333333333325,62
6098,0,2,8,20.166666666666657,61
6099,0,2,9,20.74999999999999,63
6100,0,2,10,21.33333333333332,60
6101,0,2,11,21.916666666666654,107
6102,0,2,12,21.916666666666654,106
6103,0,2,13,21.33333333333332,94
6104,0,2,14,20.74999999999999,92
6105,0,2,15,20.166666666666657,56
6106,0,2,16,19.583333333333325,57
6107,0,2,17,18.999999999999993,48
6108,0,2,18,18.41666666666666,96
6109,0,2,19,17.83333333333333,92
6110,0,2,20,17.249999999999996,103
6111,0,2,21,16.666666666666664,97
6112,0,2,22,16.083333333333332,99
6113,0,2,23,15.5,54
6114,0,3,0,22.6,29
6115,0,3,1,23.183333333333334,23
6116,0,3,2,23.766666666666666,21
6117,0,3,3,24.349999999999998,26
6118,0,3,4,24.93333333333333,23
6119,0,3,5,25.516666666666662,34
6120,0,3,6,26.099999999999994,29
6121,0,3,7,26.683333333333326,19
6122,0,3,8,27.26666666666666,31
6123,0,3,9,27.84999999999999,16
6124,0,3,10,28.433333333333323,8
6125,0,3,11,29.016666666666655,64
6126,0,3,12,29.016666666666655,55
6127,0,3,13,28.433333333333323,59
6128,0,3,14,27.84999999999999,66
6129,0,3,15,27.26666666666666,32
6130,0,3,16,26.683333333333326,26
6131,0,3,17,26.099999999999994,24
6132,0,3,18,25.516666666666662,63
6133,0,3,19,24.93333333333333,61
6134,0,3,20,24.349999999999998,74
6135,0,3,21,23.766666666666666,74
6136,0,3,22,23.183333333333334,61
6137,0,3,23,22.6,34
6138,0,4,0,0.10000000000000009,21
6139,0,4,1,0.6833333333333335,17
6140,0,4,2,1.2666666666666668,32
6141,0,4,3,1.85,33
6142,0,4,4,2.4333333333333336,23
6143,0,4,5,3.016666666666667,20
6144,0,4,6,3.6,34
6145,0,4,7,4.183333333333334,17
6146,0,4,8,4.7666666666666675,32
6147,0,4,9,5.35,29
6148,0,4,10,5.933333333333334,30
6149,0,4,11,6.5166666666666675,74
6150,0,4,12,6.5166666666666675,77
6151,0,4,13,5.933333333333334,79
6152,0,4,14,5.35,71
6153,0,4,15,4.7666666666666675,29
6154,0,4,16,4.183333333333334,22
6155,0,4,17,3.6,24
6156,0,4,18,3.016666666666667,74
6157,0,4,19,2.4333333333333336,79
6158,0,4,20,1.85,75
6159,0,4,21,1.2666666666666668,76
6160,0,4,22,0.6833333333333335,64
6161,0,4,23,0.10000000000000009,17
6162,0,5,0,5.4,1
6163,0,5,1,5.983333333333333,19
6164,0,5,2,6.566666666666666,19
6165,0,5,3,7.1499999999999995,32
6166,0,5,4,7.7333333333333325,27
6167,0,5,5,8.316666666666666,28
6168,0,5,6,8.899999999999999,19
6169,0,5,7,9.48333333333333,23
6170,0,5,8,10.066666666666665,27
6171,0,5,9,10.649999999999999,33
6172,0,5,10,11.23333333333333,17
6173,0,5,11,11.816666666666663,67
6174,0,5,12,11.816666666666663,71
6175,0,5,13,11.23333333333333,74
6176,0,5,14,10.649999999999999,67
6177,0,5,15,10.066666666666665,26
6178,0,5,16,9.48333333333333,31
6179,0,5,17,8.899999999999999,24
6180,0,5,18,8.316666666666666,74
6181,0,5,19,7.7333333333333325,68
6182,0,5,20,7.1499999999999995,77
6183,0,5,21,6.566666666666666,47
6184,0,5,22,5.983333333333333,52
6185,0,5,23,5.4,14
6186,0,6,0,18.4,30
6187,0,6,1,18.98333333333333,49
6188,0,6,2,19.566666666666663,45
6189,0,6,3,20.149999999999995,41
6190,0,6,4,20.733333333333327,47
6191,0,6,5,21.31666666666666,43
6192,0,6,6,21.89999999999999,43
6193,0,6,7,22.483333333333324,22
6194,0,6,8,23.066666666666656,17
6195,0,6,9,23.649999999999988,21
6196,0,6,10,24.23333333333332,30
6197,0,6,11,24.816666666666652,61
6198,0,6,12,24.816666666666652,73
6199,0,6,13,24.23333333333332,63
6200,0,6,14,23.649999999999988,67
6201,0,6,15,23.066666666666656,33
6202,0,6,16,22.483333333333324,16
6203,0,6,17,21.89999999999999,31
6204,0,6,18,21.31666666666666,88
6205,0,6,19,20.733333333333327,88
6206,0,6,20,20.149999999999995,94
6207,0,6,21,19.566666666666663,75
6208,0,6,22,18.98333333333333,92
6209,0,6,23,18.4,42
6210,0,0,0,12.2,35
6211,0,0,1,12.783333333333333,45
6212,0,0,2,13.366666666666667,37
6213,0,0,3,13.950000000000001,46
6214,0,0,4,14.533333333333335,49
6215,0,0,5,15.116666666666669,49
6216,0,0,6,15.700000000000003,63
6217,0,0,7,16.28333333333334,52
6218,0,0,8,16.86666666666667,51
6219,0,0,9,17.450000000000003,56
6220,0,0,10,18.03333333333334,49
6221,0,0,11,18.616666666666674,104
6222,0,0,12,18.616666666666674,103
6223,0,0,13,18.03333333333334,94
6224,0,0,14,17.450000000000003,101
6225,0,0,15,16.86666666666667,64
6226,0,0,16,16.28333333333334,48
6227,0,0,17,15.700000000000003,52
6228,0,0,18,15.116666666666669,100
6229,0,0,19,14.533333333333335,99
6230,0,0,20,13.950000000000001,91
6231,0,0,21,13.366666666666667,94
6232,0,0,22,12.783333333333333,88
6233,0,0,23,12.2,39
6234,0,1,0,5.800000000000001,7
6235,0,1,1,6.383333333333334,6
6236,0,1,2,6.966666666666667,6
6237,0,1,3,7.55,15
6238,0,1,4,8.133333333333333,24
6239,0,1,5,8.716666666666665,24
6240,0,1,6,9.299999999999999,32
6241,0,1,7,9.883333333333333,28
6242,0,1,8,10.466666666666665,16
6243,0,1,9,11.049999999999997,32
6244,0,1,10,11.633333333333331,23
6245,0,1,11,12.216666666666665,67
6246,0,1,12,12.216666666666665,76
6247,0,1,13,11.633333333333331,71
6248,0,1,14,11.049999999999997,71
6249,0,1,15,10.466666666666665,28
6250,0,1,16,9.883333333333333,27
6251,0,1,17,9.299999999999999,29
6252,0,1,18,8.716666666666665,68
6253,0,1,19,8.133333333333333,75
6254,0,1,20,7.55,63
6255,0,1,21,6.966666666666667,57
6256,0,1,22,6.383333333333334,63
6257,0,1,23,5.800000000000001,16
6258,0,2,0,7.9,34
6259,0,2,1,8.483333333333334,47
6260,0,2,2,9.066666666666668,31
6261,0,2,3,9.650000000000002,30
6262,0,2,4,10.233333333333336,31
6263,0,2,5,10.81666666666667,49
6264,0,2,6,11.400000000000004,42
6265,0,2,7,11.983333333333338,40
6266,0,2,8,12.566666666666672,45
6267,0,2,9,13.150000000000006,38
6268,0,2,10,13.73333333333334,45
6269,0,2,11,14.316666666666674,108
6270,0,2,12,14.316666666666674,100
6271,0,2,13,13.73333333333334,89
6272,0,2,14,13.150000000000006,75
6273,0,2,15,12.566666666666672,45
6274,0,2,16,11.983333333333338,46
6275,0,2,17,11.400000000000004,40
6276,0,2,18,10.81666666666667,85
6277,0,2,19,10.233333333333336,79
6278,0,2,20,9.650000000000002,88
6279,0,2,21,9.066666666666668,88
6280,0,2,22,8.483333333333334,86
6281,0,2,23,7.9,44
6282,0,3,0,9.5,28
6283,0,3,1,10.083333333333334,34
6284,0,3,2,10.666666666666668,33
6285,0,3,3,11.250000000000002,23
6286,0,3,4,11.833333333333336,19
6287,0,3,5,12.41666666666667,30
6288,0,3,6,13.000000000000004,20
6289,0,3,7,13.583333333333337,25
6290,0,3,8,14.166666666666671,43
6291,0,3,9,14.750000000000005,42
6292,0,3,10,15.33333333333334,36
6293,0,3,11,15.916666666666673,86
6294,0,3,12,15.916666666666673,90
6295,0,3,13,15.33333333333334,82
6296,0,3,14,14.750000000000005,84
6297,0,3,15,14.166666666666671,38
6298,0,3,16,13.583333333333337,16
6299,0,3,17,13.000000000000004,34
6300,0,3,18,12.41666666666667,79
6301,0,3,19,11.833333333333336,62
6302,0,3,20,11.250000000000002,73
6303,0,3,21,10.666666666666668,70
6304,0,3,22,10.083333333333334,65
6305,0,3,23,9.5,21
6306,0,4,0,1.0,25
6307,0,4,1,1.5833333333333335,15
6308,0,4,2,2.166666666666667,21
6309,0,4,3,2.7500000000000004,19
6310,0,4,4,3.333333333333334,27
6311,0,4,5,3.9166666666666674,21
6312,0,4,6,4.500000000000001,20
6313,0,4,7,5.083333333333334,17
6314,0,4,8,5.666666666666668,27
6315,0,4,9,6.250000000000002,26
6316,0,4,10,6.833333333333335,34
6317,0,4,11,7.416666666666668,81
6318,0,4,12,7.416666666666668,78
6319,0,4,13,6.833333333333335,77
6320,0,4,14,6.250000000000002,64
6321,0,4,15,5.666666666666668,16
6322,0,4,16,5.083333333333334,15
6323,0,4,17,4.500000000000001,20
6324,0,4,18,3.9166666666666674,74
6325,0,4,19,3.333333333333334,78
6326,0,4,20,2.7500000000000004,62
6327,0,4,21,2.166666666666667,71
6328,0,4,22,1.5833333333333335,74
6329,0,4,23,1.0,25
6330,0,5,0,8.3,33
6331,0,5,1,8.883333333333335,29
6332,0,5,2,9.466666666666669,23
6333,0,5,3,10.050000000000002,34
6334,0,5,4,10.633333333333336,22
6335,0,5,5,11.21666666666667,22
6336,0,5,6,11.800000000000004,24
6337,0,5,7,12.383333333333338,27
6338,0,5,8,12.966666666666672,33
6339,0,5,9,13.550000000000006,29
6340,0,5,10,14.13333333333334,44
6341,0,5,11,14.716666666666674,89
6342,0,5,12,14.716666666666674,93
6343,0,5,13,14.13333333333334,77
6344,0,5,14,13.550000000000006,62
6345,0,5,15,12.966666666666672,16
6346,0,5,16,12.383333333333338,34
6347,0,5,17,11.800000000000004,34
6348,0,5,18,11.21666666666667,64
6349,0,5,19,10.633333333333336,62
6350,0,5,20,10.050000000000002,79
6351,0,5,21,9.466666666666669,73
6352,0,5,22,8.883333333333335,69
6353,0,5,23,8.3,23
6354,0,6,0,6.5,2
6355,0,6,1,7.083333333333333,31
6356,0,6,2,7.666666666666666,28
6357,0,6,3,8.25,28
6358,0,6,4,8.833333333333332,23
6359,0,6,5,9.416666666666664,20
6360,0,6,6,9.999999999999998,26
6361,0,6,7,10.583333333333332,20
6362,0,6,8,11.166666666666664,34
6363,0,6,9,11.749999999999996,25
6364,0,6,10,12.33333333333333,24
6365,0,6,11,12.916666666666664,70
6366,0,6,12,12.916666666666664,60
6367,0,6,13,12.33333333333333,66
6368,0,6,14,11.749999999999996,71
6369,0,6,15,11.166666666666664,33
6370,0,6,16,10.583333333333332,31
6371,0,6,17,9.999999999999998,32
6372,0,6,18,9.416666666666664,70
6373,0,6,19,8.833333333333332,75
6374,0,6,20,8.25,78
6375,0,6,21,7.666666666666666,60
6376,0,6,22,7.083333333333333,62
6377,0,6,23,6.5,7
6378,0,0,0,-5.0,25
6379,0,0,1,-4.416666666666667,27
6380,0,0,2,-3.833333333333334,22
6381,0,0,3,-3.250000000000001,32
6382,0,0,4,-2.666666666666668,29
6383,0,0,5,-2.083333333333335,32
6384,0,0,6,-1.5000000000000018,34
6385,0,0,7,-0.9166666666666687,34
6386,0,0,8,-0.3333333333333357,23
6387,0,0,9,0.24999999999999734,27
6388,0,0,10,0.8333333333333304,24
6389,0,0,11,1.4166666666666634,71
6390,0,0,12,1.4166666666666634,71
6391,0,0,13,0.8333333333333304,72
6392,0,0,14,0.24999999999999734,62
6393,0,0,15,-0.3333333333333357,23
6394,0,0,16,-0.9166666666666687,19
6395,0,0,17,-1.5000000000000018,33
6396,0,0,18,-2.083333333333335,62
6397,0,0,19,-2.666666666666668,67
6398,0,0,20,-3.250000000000001,65
6399,0,0,21,-3.833333333333334,67
6400,0,0,22,-4.416666666666667,62
6401,0,0,23,-5.0,31
6402,0,1,0,11.2,15
6403,0,1,1,11.783333333333333,29
6404,0,1,2,12.366666666666667,19
6405,0,1,3,12.950000000000001,34
6406,0,1,4,13.533333333333335,16
6407,0,1,5,14.116666666666669,40
6408,0,1,6,14.700000000000003,35
6409,0,1,7,15.283333333333337,41
6410,0,1,8,15.86666666666667,46
6411,0,1,9,16.450000000000003,35
6412,0,1,10,17.03333333333334,49
6413,0,1,11,17.616666666666674,86
6414,0,1,12,17.616666666666674,81
6415,0,1,13,17.03333333333334,88
6416,0,1,14,16.450000000000003,81
6417,0,1,15,15.86666666666667,34
6418,0,1,16,15.283333333333337,36
6419,0,1,17,14.700000000000003,48
6420,0,1,18,14.116666666666669,91
6421,0,1,19,13.533333333333335,72
6422,0,1,20,12.950000000000001,64
6423,0,1,21,12.366666666666667,72
6424,0,1,22,11.783333333333333,73
6425,0,1,23,11.2,16
6426,0,2,0,16.2,56
6427,0,2,1,16.78333333333333,62
6428,0,2,2,17.366666666666664,45
6429,0,2,3,17.949999999999996,56
6430,0,2,4,18.533333333333328,59
6431,0,2,5,19.11666666666666,62
6432,0,2,6,19.699999999999992,56
6433,0,2,7,20.283333333333324,55
6434,0,2,8,20.866666666666656,49
6435,0,2,9,21.44999999999999,61
6436,0,2,10,22.03333333333332,35
6437,0,2,11,22.616666666666653,88
6438,0,2,12,22.616666666666653,85
6439,0,2,13,22.03333333333332,77
6440,0,2,14,21.44999999999999,90
6441,0,2,15,20.866666666666656,45
6442,0,2,16,20.283333333333324,49
6443,0,2,17,19.699999999999992,59
6444,0,2,18,19.11666666666666,92
6445,0,2,19,18.533333333333328,90
6446,0,2,20,17.949999999999996,103
6447,0,2,21,17.366666666666664,109
6448,0,2,22,16.78333333333333,94
6449,0,2,23,16.2,45
6450,0,3,0,7.6,24
6451,0,3,1,8.183333333333334,29
6452,0,3,2,8.766666666666667,33
6453,0,3,3,9.350000000000001,22
6454,0,3,4,9.933333333333335,33
6455,0,3,5,10.51666666666667,21
6456,0,3,6,11.100000000000003,16
6457,0,3,7,11.683333333333337,21
6458,0,3,8,12.266666666666671,19
6459,0,3,9,12.850000000000005,28
6460,0,3,10,13.433333333333339,31
6461,0,3,11,14.016666666666673,94
6462,0,3,12,14.016666666666673,86
6463,0,3,13,13.433333333333339,65
6464,0,3,14,12.850000000000005,76
6465,0,3,15,12.266666666666671,26
6466,0,3,16,11.683333333333337,28
6467,0,3,17,11.100000000000003,21
6468,0,3,18,10.51666666666667,68
6469,0,3,19,9.933333333333335,74
6470,0,3,20,9.350000000000001,68
6471,0,3,21,8.766666666666667,65
6472,0,3,22,8.183333333333334,68
6473,0,3,23,7.6,16
6474,0,4,0,-3.9,26
6475,0,4,1,-3.3166666666666664,21
6476,0,4,2,-2.733333333333333,33
6477,0,4,3,-2.1499999999999995,22
6478,0,4,4,-1.566666666666666,28
6479,0,4,5,-0.9833333333333325,18
6480,0,4,6,-0.399999999999999,18
6481,0,4,7,0.18333333333333401,19
6482,0,4,8,0.7666666666666679,17
6483,0,4,9,1.3500000000000019,32
6484,0,4,10,1.933333333333335,32
6485,0,4,11,2.516666666666668,75
6486,0,4,12,2.516666666666668,77
6487,0,4,13,1.933333333333335,72
6488,0,4,14,1.3500000000000019,65
6489,0,4,15,0.7666666666666679,34
6490,0,4,16,0.18333333333333401,18
6491,0,4,17,-0.399999999999999,30
6492,0,4,18,-0.9833333333333325,60
6493,0,4,19,-1.566666666666666,69
6494,0,4,20,-2.1499999999999995,70
6495,0,4,21,-2.733333333333333,77
6496,0,4,22,-3.3166666666666664,70
6497,0,4,23,-3.9,33
6498,0,5,0,14.5,39
6499,0,5,1,15.083333333333334,48
6500,0,5,2,15.666666666666668,40
6501,0,5,3,16.25,37
6502,0,5,4,16.833333333333336,48
6503,0,5,5,17.41666666666667,48
6504,0,5,6,18.000000000000004,39
6505,0,5,7,18.583333333333336,48
6506,0,5,8,19.16666666666667,45
6507,0,5,9,19.750000000000007,48
6508,0,5,10,20.33333333333334,39
6509,0,5,11,20.91666666666667,83
6510,0,5,12,20.91666666666667,88
6511,0,5,13,20.33333333333334,83
6512,0,5,14,19.750000000000007,90
6513,0,5,15,19.16666666666667,33
6514,0,5,16,18.583333333333336,39
6515,0,5,17,18.000000000000004,48
6516,0,5,18,17.41666666666667,89
6517,0,5,19,16.833333333333336,79
6518,0,5,20,16.25,84
6519,0,5,21,15.666666666666668,79
6520,0,5,22,15.083333333333334,85
6521,0,5,23,14.5,32
6522,0,6,0,18.7,49
6523,0,6,1,19.28333333333333,39
6524,0,6,2,19.866666666666664,43
6525,0,6,3,20.449999999999996,48
6526,0,6,4,21.033333333333328,37
6527,0,6,5,21.61666666666666,31
6528,0,6,6,22.199999999999992,30
6529,0,6,7,22.783333333333324,23
6530,0,6,8,23.366666666666656,26
6531,0,6,9,23.94999999999999,32
6532,0,6,10,24.53333333333332,20
6533,0,6,11,25.116666666666653,66
6534,0,6,12,25.116666666666653,70
6535,0,6,13,24.53333333333332,60
6536,0,6,14,23.94999999999999,74
6537,0,6,15,23.366666666666656,27
6538,0,6,16,22.783333333333324,25
6539,0,6,17,22.199999999999992,29
6540,0,6,18,21.61666666666666,75
6541,0,6,19,21.033333333333328,76
6542,0,6,20,20.449999999999996,82
6543,0,6,21,19.866666666666664,80
6544,0,6,22,19.28333333333333,85
6545,0,6,23,18.7,46
6546,0,0,0,-0.20000000000000018,26
6547,0,0,1,0.3833333333333332,21
6548,0,0,2,0.9666666666666666,29
6549,0,0,3,1.5499999999999998,26
6550,0,0,4,2.1333333333333333,29
6551,0,0,5,2.716666666666667,26
6552,0,0,6,3.3,26
6553,0,0,7,3.8833333333333337,27
6554,0,0,8,4.466666666666667,34
6555,0,0,9,5.05,18
6556,0,0,10,5.633333333333334,19
6557,0,0,11,6.216666666666667,66
6558,0,0,12,6.216666666666667,62
6559,0,0,13,5.633333333333334,73
6560,0,0,14,5.05,79
6561,0,0,15,4.466666666666667,21
6562,0,0,16,3.8833333333333337,34
6563,0,0,17,3.3,15
6564,0,0,18,2.716666666666667,71
6565,0,0,19,2.1333333333333333,63
6566,0,0,20,1.5499999999999998,69
6567,0,0,21,0.9666666666666666,69
6568,0,0,22,0.3833333333333332,63
6569,0,0,23,-0.20000000000000018,20
6570,0,1,0,14.899999999999999,36
6571,0,1,1,15.483333333333333,45
6572,0,1,2,16.066666666666666,41
6573,0,1,3,16.65,43
6574,0,1,4,17.233333333333334,47
6575,0,1,5,17.81666666666667,40
6576,0,1,6,18.400000000000002,42
6577,0,1,7,18.983333333333334,48
6578,0,1,8,19.56666666666667,30
6579,0,1,9,20.150000000000006,43
6580,0,1,10,20.733333333333338,32
6581,0,1,11,21.31666666666667,77
6582,0,1,12,21.31666666666667,89
6583,0,1,13,20.733333333333338,88
6584,0,1,14,20.150000000000006,88
6585,0,1,15,19.56666666666667,38
6586,0,1,16,18.983333333333334,49
6587,0,1,17,18.400000000000002,49
6588,0,1,18,17.81666666666667,94
6589,0,1,19,17.233333333333334,75
6590,0,1,20,16.65,90
6591,0,1,21,16.066666666666666,79
6592,0,1,22,15.483333333333333,77
6593,0,1,23,14.899999999999999,42
6594,0,2,0,13.3,41
6595,0,2,1,13.883333333333335,42
6596,0,2,2,14.466666666666669,61
6597,0,2,3,15.050000000000002,55
6598,0,2,4,15.633333333333336,47
6599,0,2,5,16.21666666666667,60
6600,0,2,6,16.800000000000004,56
6601,0,2,7,17.38333333333334,55
6602,0,2,8,17.966666666666672,57
6603,0,2,9,18.550000000000004,61
6604,0,2,10,19.13333333333334,51
6605,0,2,11,19.716666666666676,109
6606,0,2,12,19.716666666666676,96
6607,0,2,13,19.13333333333334,108
6608,0,2,14,18.550000000000004,105
6609,0,2,15,17.966666666666672,62
6610,0,2,16,17.38333333333334,62
6611,0,2,17,16.800000000000004,51
6612,0,2,18,16.21666666666667,97
6613,0,2,19,15.633333333333336,104
6614,0,2,20,15.050000000000002,94
6615,0,2,21,14.466666666666669,97
6616,0,2,22,13.883333333333335,76
6617,0,2,23,13.3,36
6618,0,3,0,0.10000000000000009,16
6619,0,3,1,0.6833333333333335,15
6620,0,3,2,1.2666666666666668,15
6621,0,3,3,1.85,3
6622,0,3,4,2.4333333333333336,9
6623,0,3,5,3.016666666666667,10
6624,0,3,6,3.6,1
6625,0,3,7,4.183333333333334,2
6626,0,3,8,4.7666666666666675,7
6627,0,3,9,5.35,14
6628,0,3,10,5.933333333333334,0
6629,0,3,11,6.5166666666666675,55
6630,0,3,12,6.5166666666666675,45
6631,0,3,13,5.933333333333334,50
6632,0,3,14,5.35,58
6633,0,3,15,4.7666666666666675,6
6634,0,3,16,4.183333333333334,11
6635,0,3,17,3.6,1
6636,0,3,18,3.016666666666667,60
6637,0,3,19,2.4333333333333336,54
6638,0,3,20,1.85,61
6639,0,3,21,1.2666666666666668,48
6640,0,3,22,0.6833333333333335,48
6641,0,3,23,0.10000000000000009,5
6642,0,4,0,16.1,60
6643,0,4,1,16.683333333333334,48
6644,0,4,2,17.266666666666666,49
6645,0,4,3,17.849999999999998,50
6646,0,4,4,18.43333333333333,61
6647,0,4,5,19.016666666666662,54
6648,0,4,6,19.599999999999994,48
6649,0,4,7,20.183333333333326,59
6650,0,4,8,20.76666666666666,59
6651,0,4,9,21.34999999999999,64
6652,0,4,10,21.933333333333323,61
6653,0,4,11,22.516666666666655,91
6654,0,4,12,22.516666666666655,81
6655,0,4,13,21.933333333333323,96
6656,0,4,14,21.34999999999999,107
6657,0,4,15,20.76666666666666,48
6658,0,4,16,20.183333333333326,53
6659,0,4,17,19.599999999999994,45
6660,0,4,18,19.016666666666662,96
6661,0,4,19,18.43333333333333,95
6662,0,4,20,17.849999999999998,102
6663,0,4,21,17.266666666666666,94
6664,0,4,22,16.683333333333334,106
6665,0,4,23,16.1,62
6666,0,5,0,-2.6,10
6667,0,5,1,-2.0166666666666666,19
6668,0,5,2,-1.4333333333333331,15
6669,0,5,3,-0.8499999999999996,3
6670,0,5,4,-0.26666666666666616,18
6671,0,5,5,0.3166666666666673,13
6672,0,5,6,0.9000000000000008,8
6673,0,5,7,1.4833333333333338,0
6674,0,5,8,2.0666666666666678,2
6675,0,5,9,2.6500000000000017,9
6676,0,5,10,3.2333333333333347,1
6677,0,5,11,3.8166666666666678,62
6678,0,5,12,3.8166666666666678,52
6679,0,5,13,3.2333333333333347,46
6680,0,5,14,2.6500000000000017,52
6681,0,5,15,2.0666666666666678,6
6682,0,5,16,1.4833333333333338,8
6683,0,5,17,0.9000000000000008,18
6684,0,5,18,0.3166666666666673,64
6685,0,5,19,-0.26666666666666616,45
6686,0,5,20,-0.8499999999999996,49
6687,0,5,21,-1.4333333333333331,62
6688,0,5,22,-2.0166666666666666,55
6689,0,5,23,-2.6,18
6690,0,6,0,24.8,31
6691,0,6,1,25.383333333333333,28
6692,0,6,2,25.966666666666665,20
6693,0,6,3,26.549999999999997,21
6694,0,6,4,27.13333333333333,33
6695,0,6,5,27.71666666666666,16
6696,0,6,6,28.299999999999994,6
6697,0,6,7,28.883333333333326,18
6698,0,6,8,29.466666666666658,6
6699,0,6,9,30.04999999999999,3
6700,0,6,10,30.633333333333322,6
6701,0,6,11,31.216666666666654,64
6702,0,6,12,31.216666666666654,48
6703,0,6,13,30.633333333333322,58
6704,0,6,14,30.04999999999999,63
6705,0,6,15,29.466666666666658,15
6706,0,6,16,28.883333333333326,2
6707,0,6,17,28.299999999999994,2
6708,0,6,18,27.71666666666666,76
6709,0,6,19,27.13333333333333,65
6710,0,6,20,26.549999999999997,63
6711,0,6,21,25.966666666666665,77
6712,0,6,22,25.383333333333333,75
6713,0,6,23,24.8,32
6714,0,0,0,5.1,18
6715,0,0,1,5.683333333333333,22
6716,0,0,2,6.266666666666666,16
6717,0,0,3,6.849999999999999,20
6718,0,0,4,7.433333333333332,39
6719,0,0,5,8.016666666666666,40
6720,0,0,6,8.599999999999998,30
6721,0,0,7,9.18333333333333,43
6722,0,0,8,9.766666666666664,33
6723,0,0,9,10.349999999999998,42
6724,0,0,10,10.93333333333333,45
6725,0,0,11,11.516666666666662,78
6726,0,0,12,11.516666666666662,90
6727,0,0,13,10.93333333333333,77
6728,0,0,14,10.349999999999998,87
6729,0,0,15,9.766666666666664,37
6730,0,0,16,9.18333333333333,44
6731,0,0,17,8.599999999999998,33
6732,0,0,18,8.016666666666666,81
6733,0,0,19,7.433333333333332,87
6734,0,0,20,6.849999999999999,76
6735,0,0,21,6.266666666666666,62
6736,0,0,22,5.683333333333333,78
6737,0,0,23,5.1,31
6738,0,1,0,19.3,34
6739,0,1,1,19.883333333333333,42
6740,0,1,2,20.466666666666665,32
6741,0,1,3,21.049999999999997,49
6742,0,1,4,21.63333333333333,46
6743,0,1,5,22.21666666666666,32
6744,0,1,6,22.799999999999994,25
6745,0,1,7,23.383333333333326,21
6746,0,1,8,23.966666666666658,23
6747,0,1,9,24.54999999999999,23
6748,0,1,10,25.133333333333322,18
6749,0,1,11,25.716666666666654,65
6750,0,1,12,25.716666666666654,77
6751,0,1,13,25.133333333333322,73
6752,0,1,14,24.54999999999999,75
6753,0,1,15,23.966666666666658,20
6754,0,1,16,23.383333333333326,21
6755,0,1,17,22.799999999999994,31
6756,0,1,18,22.21666666666666,76
6757,0,1,19,21.63333333333333,91
6758,0,1,20,21.049999999999997,77
6759,0,1,21,20.466666666666665,88
6760,0,1,22,19.883333333333333,85
6761,0,1,23,19.3,47
6762,0,2,0,19.5,53
6763,0,2,1,20.083333333333332,63
6764,0,2,2,20.666666666666664,52
6765,0,2,3,21.249999999999996,45
6766,0,2,4,21.83333333333333,48
6767,0,2,5,22.41666666666666,31
6768,0,2,6,22.999999999999993,42
6769,0,2,7,23.583333333333325,34
6770,0,2,8,24.166666666666657,45
6771,0,2,9,24.74999999999999,49
6772,0,2,10,25.33333333333332,36
6773,0,2,11,25.916666666666654,88
6774,0,2,12,25.916666666666654,88
6775,0,2,13,25.33333333333332,79
6776,0,2,14,24.74999999999999,80
6777,0,2,15,24.166666666666657,31
6778,0,2,16,23.583333333333325,30
6779,0,2,17,22.999999999999993,40
6780,0,2,18,22.41666666666666,94
6781,0,2,19,21.83333333333333,100
6782,0,2,20,21.249999999999996,105
6783,0,2,21,20.666666666666664,101
6784,0,2,22,20.083333333333332,94
6785,0,2,23,19.5,47
6786,0,3,0,19.0,33
6787,0,3,1,19.583333333333332,39
6788,0,3,2,20.166666666666664,40
6789,0,3,3,20.749999999999996,49
6790,0,3,4,21.33333333333333,44
6791,0,3,5,21.91666666666666,36
6792,0,3,6,22.499999999999993,34
6793,0,3,7,23.083333333333325,16
6794,0,3,8,23.666666666666657,15
6795,0,3,9,24.24999999999999,31
6796,0,3,10,24.83333333333332,28
6797,0,3,11,25.416666666666654,78
6798,0,3,12,25.416666666666654,63
